kecamatan,jenis_kejahatan,time_window,year
KEMAYORAN,Penipuan / Perbuatan Curang,22:00-23:59,2026
KEMAYORAN,Penipuan / Perbuatan Curang,22:00-23:59,2026
KEMAYORAN,Penipuan / Perbuatan Curang,22:00-23:59,2026
KEMAYORAN,Perzinahan,22:00-23:59,2026
KEMAYORAN,Sumpah Palsu Dan Keterangan Palsu,22:00-23:59,2026
KEMAYORAN,Cabul,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Curanmor R-2,00:00-04:59,2026
KEMAYORAN,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
KEMAYORAN,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
KEMAYORAN,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
KEMAYORAN,Kekerasan Seksual (KDRT),00:00-04:59,2026
KEMAYORAN,Narkotika ( Narkoba ),00:00-04:59,2026
KEMAYORAN,Narkotika ( Narkoba ),00:00-04:59,2026
KEMAYORAN,Narkotika ( Narkoba ),00:00-04:59,2026
KEMAYORAN,Narkotika ( Narkoba ),00:00-04:59,2026
KEMAYORAN,Narkotika ( Narkoba ),00:00-04:59,2026
KEMAYORAN,Pemerasan,00:00-04:59,2026
KEMAYORAN,Pencemaran Nama Baik,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Biasa,00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Kekerasan ( Curas ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Kekerasan ( Curas ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
KEMAYORAN,Pencurian Ringan,00:00-04:59,2026
KEMAYORAN,Pengancaman,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Penganiayaan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Pengeroyokan,00:00-04:59,2026
KEMAYORAN,Penipuan / Perbuatan Curang,00:00-04:59,2026
KEMAYORAN,Penipuan / Perbuatan Curang,00:00-04:59,2026
KEMAYORAN,Penipuan / Perbuatan Curang,00:00-04:59,2026
KEMAYORAN,Percobaan Pencurian,00:00-04:59,2026
KEMAYORAN,Percobaan Pencurian,00:00-04:59,2026
KEMAYORAN,Perkelahian Pelajar / Mahasiswa,00:00-04:59,2026
KEMAYORAN,Perkelahian Pelajar / Mahasiswa,00:00-04:59,2026
MENTENG,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),05:00-07:59,2026
MENTENG,Pencurian Biasa,05:00-07:59,2026
MENTENG,Pencurian Biasa,05:00-07:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
MENTENG,Penganiayaan,05:00-07:59,2026
MENTENG,Penganiayaan,05:00-07:59,2026
MENTENG,Pengeroyokan,05:00-07:59,2026
MENTENG,Cabul,08:00-11:59,2026
MENTENG,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
MENTENG,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
MENTENG,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
MENTENG,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,08:00-11:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,08:00-11:59,2026
MENTENG,Kekerasan Seksual (KDRT),08:00-11:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
MENTENG,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,08:00-11:59,2026
MENTENG,Narkotika ( Narkoba ),08:00-11:59,2026
MENTENG,Pencemaran Nama Baik,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Biasa,08:00-11:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),08:00-11:59,2026
MENTENG,Pengancaman,08:00-11:59,2026
MENTENG,Penganiayaan,08:00-11:59,2026
MENTENG,Penganiayaan,08:00-11:59,2026
MENTENG,Penganiayaan,08:00-11:59,2026
MENTENG,Pengerusakan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penggelapan,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penipuan / Perbuatan Curang,08:00-11:59,2026
MENTENG,Penyerobotan Tanah,08:00-11:59,2026
MENTENG,Perbankan,08:00-11:59,2026
MENTENG,Tindak Pidana Dalam Perlindungan Anak,08:00-11:59,2026
MENTENG,Hak Atas Kekayaan Intelektual ( HAKI ),12:00-14:59,2026
MENTENG,Kekerasan Seksual (KDRT),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),12:00-14:59,2026
MENTENG,Narkotika ( Narkoba ),12:00-14:59,2026
MENTENG,Narkotika ( Narkoba ),12:00-14:59,2026
MENTENG,Pemerasan,12:00-14:59,2026
MENTENG,Pencemaran Nama Baik,12:00-14:59,2026
MENTENG,Pencemaran Nama Baik,12:00-14:59,2026
MENTENG,Pencemaran Nama Baik,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Biasa,12:00-14:59,2026
MENTENG,Pencurian Ringan,12:00-14:59,2026
MENTENG,Pengancaman,12:00-14:59,2026
MENTENG,Pengancaman,12:00-14:59,2026
MENTENG,Pengancaman,12:00-14:59,2026
MENTENG,Penganiayaan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penggelapan,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Penipuan / Perbuatan Curang,12:00-14:59,2026
MENTENG,Perzinahan,12:00-14:59,2026
MENTENG,Terhadap ketertiban umum,12:00-14:59,2026
MENTENG,Cabul,15:00-17:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,15:00-17:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),15:00-17:59,2026
MENTENG,Narkotika ( Narkoba ),15:00-17:59,2026
MENTENG,Narkotika ( Narkoba ),15:00-17:59,2026
MENTENG,Pemalsuan Surat Otentik,15:00-17:59,2026
MENTENG,Pemalsuan Surat Otentik,15:00-17:59,2026
MENTENG,Pemerasan,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Biasa,15:00-17:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),15:00-17:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),15:00-17:59,2026
MENTENG,Pengaduan Palsu,15:00-17:59,2026
MENTENG,Pengancaman,15:00-17:59,2026
MENTENG,Penganiayaan,15:00-17:59,2026
MENTENG,Penganiayaan,15:00-17:59,2026
MENTENG,Penganiayaan,15:00-17:59,2026
MENTENG,Penganiayaan,15:00-17:59,2026
MENTENG,Pengeroyokan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penggelapan,15:00-17:59,2026
MENTENG,Penghinaan,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penipuan / Perbuatan Curang,15:00-17:59,2026
MENTENG,Penistaan Agama,15:00-17:59,2026
MENTENG,Perbuatan Yang Tidak Menyenangkan,15:00-17:59,2026
MENTENG,Perbuatan Yang Tidak Menyenangkan,15:00-17:59,2026
MENTENG,Perzinahan,15:00-17:59,2026
MENTENG,Tindak Pidana Dalam Perlindungan Anak,15:00-17:59,2026
MENTENG,Kejahatan Tentang Pornografi,18:00-21:59,2026
MENTENG,Kejahatan Tentang Tenaga Kerja,18:00-21:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,18:00-21:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),18:00-21:59,2026
MENTENG,Melawan Petugas yang Sedang Bertugas,18:00-21:59,2026
MENTENG,Mengakibatkan Orang Luka,18:00-21:59,2026
MENTENG,Narkotika ( Narkoba ),18:00-21:59,2026
MENTENG,Narkotika ( Narkoba ),18:00-21:59,2026
MENTENG,Narkotika ( Narkoba ),18:00-21:59,2026
MENTENG,Narkotika ( Narkoba ),18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencemaran Nama Baik,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Biasa,18:00-21:59,2026
MENTENG,Pencurian Dengan Kekerasan ( Curas ),18:00-21:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),18:00-21:59,2026
MENTENG,Pencurian Ringan,18:00-21:59,2026
MENTENG,Pengancaman,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Penganiayaan,18:00-21:59,2026
MENTENG,Pengeroyokan,18:00-21:59,2026
MENTENG,Pengeroyokan,18:00-21:59,2026
MENTENG,Penggelapan,18:00-21:59,2026
MENTENG,Penggelapan,18:00-21:59,2026
MENTENG,Penggelapan,18:00-21:59,2026
MENTENG,Penggelapan,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penipuan / Perbuatan Curang,18:00-21:59,2026
MENTENG,Penyebaran Berita Bohong ( Hoax ),18:00-21:59,2026
MENTENG,Perbankan,18:00-21:59,2026
MENTENG,Perbankan,18:00-21:59,2026
MENTENG,Perzinahan,18:00-21:59,2026
MENTENG,Kejahatan Tentang Pornografi,22:00-23:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),22:00-23:59,2026
MENTENG,Pemerasan,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Biasa,22:00-23:59,2026
MENTENG,Pencurian Dengan Kekerasan ( Curas ),22:00-23:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),22:00-23:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),22:00-23:59,2026
MENTENG,Pencurian Ringan,22:00-23:59,2026
MENTENG,Pencurian Ringan,22:00-23:59,2026
MENTENG,Penganiayaan,22:00-23:59,2026
MENTENG,Pengeroyokan,22:00-23:59,2026
MENTENG,Pengeroyokan,22:00-23:59,2026
MENTENG,Pengerusakan,22:00-23:59,2026
MENTENG,Penggelapan,22:00-23:59,2026
MENTENG,Penggelapan,22:00-23:59,2026
MENTENG,Penipuan / Perbuatan Curang,22:00-23:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
MENTENG,Kekerasan Dalam Rumah Tangga,00:00-04:59,2026
MENTENG,Kekerasan Seksual (KDRT),00:00-04:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),00:00-04:59,2026
MENTENG,Manipulasi data autentik secara elektronik (ITE),00:00-04:59,2026
MENTENG,Narkotika ( Narkoba ),00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Biasa,00:00-04:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
MENTENG,Pencurian Dengan Pemberatan ( Curat ),00:00-04:59,2026
MENTENG,Pengancaman,00:00-04:59,2026
MENTENG,Penganiayaan,00:00-04:59,2026
MENTENG,Penganiayaan,00:00-04:59,2026
MENTENG,Penganiayaan,00:00-04:59,2026
MENTENG,Penganiayaan,00:00-04:59,2026
MENTENG,Penganiayaan,00:00-04:59,2026
MENTENG,Pengeroyokan,00:00-04:59,2026
MENTENG,Pengeroyokan,00:00-04:59,2026
MENTENG,Penggelapan,00:00-04:59,2026
MENTENG,Penipuan / Perbuatan Curang,00:00-04:59,2026
MENTENG,Penipuan / Perbuatan Curang,00:00-04:59,2026
MENTENG,Penipuan / Perbuatan Curang,00:00-04:59,2026
MENTENG,Penipuan / Perbuatan Curang,00:00-04:59,2026
MENTENG,Penipuan / Perbuatan Curang,00:00-04:59,2026
SETIA BUDI,Kekerasan Seksual (KDRT),05:00-07:59,2026
SETIA BUDI,Pemerasan,05:00-07:59,2026
SETIA BUDI,Pemerasan Dan Pengancaman,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Biasa,05:00-07:59,2026
SETIA BUDI,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
SETIA BUDI,Pencurian Dengan Pemberatan ( Curat ),05:00-07:59,2026
SETIA BUDI,Pencurian Ringan,05:00-07:59,2026
SETIA BUDI,Penganiayaan,05:00-07:59,2026
SETIA BUDI,Penganiayaan,05:00-07:59,2026
SETIA BUDI,Penganiayaan,05:00-07:59,2026
SETIA BUDI,Penggelapan,05:00-07:59,2026
SETIA BUDI,Penipuan / Perbuatan Curang,05:00-07:59,2026
SETIA BUDI,Perbankan,05:00-07:59,2026
SETIA BUDI,Cabul,08:00-11:59,2026
SETIA BUDI,Kejahatan Tentang Jaminan Fidusia,08:00-11:59,2026
SETIA BUDI,Kejahatan Tentang Jaminan Fidusia,08:00-11:59,2026
SETIA BUDI,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
SETIA BUDI,Kejahatan Terkait Perlindungan Data Pribadi,08:00-11:59,2026
SETIA BUDI,Kekerasan Seksual (KDRT),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Manipulasi data autentik secara elektronik (ITE),08:00-11:59,2026
SETIA BUDI,Memasuki Pekarangan Tanpa Ijin,08:00-11:59,2026
SETIA BUDI,Narkotika ( Narkoba ),08:00-11:59,2026
SETIA BUDI,Narkotika ( Narkoba ),08:00-11:59,2026
SETIA BUDI,Pemalsuan Surat Otentik,08:00-11:59,2026
SETIA BUDI,Pencemaran Nama Baik,08:00-11:59,2026
SETIA BUDI,Pencemaran Nama Baik,08:00-11:59,2026
SETIA BUDI,Pencemaran Nama Baik,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
SETIA BUDI,Pencurian Biasa,08:00-11:59,2026
