year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total,reason
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KELAPA GADING,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEMAYORAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KEMBANGAN,,7,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,KRAMAT JATI,,3,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,MAKASAR,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,MAMPANG PRAPATAN,,87,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,MATRAMAN,,3,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,MENTENG,,3,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PADEMANGAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PALMERAH,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PANCORAN,,60,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PASAR MINGGU,,108,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PASAR REBO,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PENJARINGAN,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PESANGGRAHAN,,49,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,PULO GADUNG,,4,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SAWAH BESAR,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SENEN,,6,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,SETIA BUDI,,104,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TAMAN SARI,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TANAH ABANG,,4,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,,TEBET,,67,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Curanmor R-2,33,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Kejahatan Narkotika / narkoba (dalam Negeri/ Lokal),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Memasuki Pekarangan Tanpa Ijin,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Narkotika ( Narkoba ),4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pemalsuan Surat Otentik,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pemerasan Dan Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pencurian Biasa,15,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pencurian Dengan Pemberatan ( Curat ),52,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penganiayaan,12,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penganiayaan Berat ( Anirat ),4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pengeroyokan,5,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Pengerusakan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penggelapan,17,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penipuan / Perbuatan Curang,34,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Penyekapan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,CILANDAK,,95,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK CILANDAK,KEBAYORAN LAMA,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Curanmor R-2,19,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Narkotika ( Narkoba ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pemerasan Dan Pengancaman,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pencurian Biasa,25,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pencurian Dengan Pemberatan ( Curat ),62,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penganiayaan,4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penganiayaan Berat ( Anirat ),3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pengeroyokan,4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Pengerusakan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penggelapan,18,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Penipuan / Perbuatan Curang,31,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,,Perampasan ( Premanisme ),3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,JAGAKARSA,,86,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK JAGAKARSA,PASAR MINGGU,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Curanmor R-2,19,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Membawa Senjata Tajam,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Narkotika ( Narkoba ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pemerasan Dan Pengancaman,4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pencurian Biasa,17,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pencurian Dengan Pemberatan ( Curat ),36,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Penganiayaan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Penganiayaan Berat ( Anirat ),4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Pengeroyokan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Penggelapan,15,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Penipuan / Perbuatan Curang,14,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Perampasan ( Premanisme ),6,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,,Tindak Pidana Dalam Perlindungan Anak,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK KEBAYORAN LAMA,KEBAYORAN LAMA,,66,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Curanmor R-2,33,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Karena Alpa  Menimbulkan  Kebakaran/ Meletus/banjir,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Narkotika ( Narkoba ),6,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pemerasan Dan Pengancaman,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pencemaran Nama Baik,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pencurian Biasa,49,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pencurian Dengan Pemberatan ( Curat ),43,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Penganiayaan,6,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Penganiayaan Berat ( Anirat ),5,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pengeroyokan,5,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Pengerusakan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Penggelapan,19,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Penipuan / Perbuatan Curang,47,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Percobaan Pencurian,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,,Terhadap ketertiban umum,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,KEBAYORAN BARU,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,KEBAYORAN LAMA,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK MAMPANG PRAPATAN,MAMPANG PRAPATAN,,108,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Kejahatan Terkait Perlindungan Data Pribadi,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Manipulasi data autentik secara elektronik (ITE),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Narkotika ( Narkoba ),16,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencemaran Nama Baik,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Biasa,30,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pencurian Dengan Pemberatan ( Curat ),64,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pengancaman,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penganiayaan,11,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pengeroyokan,11,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Pengerusakan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penggelapan,12,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Penipuan / Perbuatan Curang,69,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Perampasan ( Premanisme ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Perbuatan Yang Tidak Menyenangkan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Terhadap ketertiban umum,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,,Tindak Pidana Transfer Dana,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,CILANDAK,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,GROGOL PETAMBURAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,JAGAKARSA,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,KEBAYORAN BARU,,133,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,KEBAYORAN LAMA,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO KEBAYORAN BARU,MAMPANG PRAPATAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Kekerasan Seksual (KDRT),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Narkotika ( Narkoba ),8,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pemalsuan Surat Otentik,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pemerasan Dan Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencemaran Nama Baik,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencurian Biasa,66,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencurian Dengan Kekerasan ( Curas ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pencurian Dengan Pemberatan ( Curat ),112,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penganiayaan,15,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengeroyokan,10,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Pengerusakan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penggelapan,13,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Penipuan / Perbuatan Curang,80,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Perampasan ( Premanisme ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Perbuatan Yang Tidak Menyenangkan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Percobaan Pencurian,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Perzinahan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,,Terhadap ketertiban umum,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,KRAMAT JATI,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,PASAR REBO,,2,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,SENEN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK METRO SETIABUDI,SETIA BUDI,,163,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Curanmor R-2,57,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Manipulasi data autentik secara elektronik (ITE),13,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Narkotika ( Narkoba ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian Biasa,12,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian Dengan Pemberatan ( Curat ),73,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pencurian dalam lingkungan keluarga,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penganiayaan,7,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penganiayaan Berat ( Anirat ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pengeroyokan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Pengerusakan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penggelapan,8,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Penipuan / Perbuatan Curang,31,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Perampasan ( Premanisme ),8,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,,Perbuatan Yang Tidak Menyenangkan,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,MAKASAR,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PANCORAN,PANCORAN,,131,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Curanmor R-2,18,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Judi,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Kejahatan Tentang Tenaga Kerja,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Narkotika ( Narkoba ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pemerasan Dan Pengancaman,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pencurian Biasa,14,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pencurian Dengan Kekerasan ( Curas ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pencurian Dengan Pemberatan ( Curat ),42,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penganiayaan,7,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penganiayaan Berat ( Anirat ),5,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Pengeroyokan,3,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penggelapan,6,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Penipuan / Perbuatan Curang,35,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Perampasan ( Premanisme ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Perbuatan Yang Tidak Menyenangkan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,,Percobaan Pencurian,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,PANCORAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,PASAR MINGGU,,96,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PASAR MINGGU,PESANGGRAHAN,,1,blank crime type
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Curanmor R-2,6,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Narkotika ( Narkoba ),2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pemerasan Dan Pengancaman,1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pencurian Biasa,22,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pencurian Dengan Kekerasan ( Curas ),1,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pencurian Dengan Pemberatan ( Curat ),34,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penganiayaan,7,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pengeroyokan,4,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Pengerusakan,2,blank kecamatan
2024,POLDA METRO JAYA,POLRES METRO JAKARTA SELATAN,POLSEK PESANGGRAHAN,,Penggelapan,13,blank kecamatan
