year,polda,polres,polsek,kecamatan,jenis_kejahatan,crime_total
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Pencurian Biasa,12
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Pencurian Dengan Pemberatan ( Curat ),6
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Pencurian dalam lingkungan keluarga,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Penganiayaan,7
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Penganiayaan Berat ( Anirat ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Pengeroyokan,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Penggelapan,27
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Penipuan / Perbuatan Curang,30
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Perampasan ( Premanisme ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Perbuatan Yang Tidak Menyenangkan,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Perzinahan,2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Sumpah Palsu Dan Keterangan Palsu,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Tindak Pidana Dalam Perlindungan Anak,5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CAKUNG,Tindak Pidana Transfer Dana,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CEMPAKA PUTIH,Narkotika ( Narkoba ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CENGKARENG,,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CENGKARENG,Manipulasi data autentik secara elektronik (ITE),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CILANDAK,Manipulasi data autentik secara elektronik (ITE),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,,101
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Curanmor R-2,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Kekerasan Dalam Rumah Tangga,5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Manipulasi data autentik secara elektronik (ITE),38
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Memasuki Pekarangan Tanpa Ijin,10
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Pencurian Biasa,4
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Pencurian Dengan Pemberatan ( Curat ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Penganiayaan,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Pengeroyokan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Pengerusakan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Penggelapan,6
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Penipuan / Perbuatan Curang,21
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Penyerobotan Tanah,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Perbuatan Yang Tidak Menyenangkan,2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Perdagangan Manusia / Trafficking In Person / Tppo (dalam Negeri),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Persetubuhan Terhadap Anak / Cabul Terhadap Anak,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Perzinahan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Sumpah Palsu Dan Keterangan Palsu,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIPAYUNG,Tindak Pidana Dalam Perlindungan Anak,4
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,,112
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Cabul,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Kejahatan Tentang Jaminan Fidusia,2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Kekerasan Dalam Rumah Tangga,9
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Manipulasi data autentik secara elektronik (ITE),35
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Memasuki Pekarangan Tanpa Ijin,2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Narkotika ( Narkoba ),5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Pemalsuan Surat Otentik,2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Pencemaran Nama Baik,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Pencurian Biasa,11
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Pencurian Dengan Pemberatan ( Curat ),2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penganiayaan,6
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penganiayaan Berat ( Anirat ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Pengeroyokan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penggelapan,7
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penghinaan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penipuan / Perbuatan Curang,16
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Penyerobotan Tanah,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Perzinahan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Sumpah Palsu Dan Keterangan Palsu,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,CIRACAS,Tindak Pidana Dalam Perlindungan Anak,5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,,157
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Curanmor R-2,4
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Kejahatan Tentang Jaminan Fidusia,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Kekerasan Dalam Rumah Tangga,11
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Manipulasi data autentik secara elektronik (ITE),42
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Memasuki Pekarangan Tanpa Ijin,5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Menempatkan anaknya untuk ditemukan atau meninggalkannya dengan maksud untuk melepaskan diri dari padanya,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Narkotika ( Narkoba ),3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pemalsuan Surat Otentik,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pencurian Biasa,14
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pencurian Dengan Pemberatan ( Curat ),8
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pencurian dalam lingkungan keluarga,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penganiayaan,17
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penganiayaan Berat ( Anirat ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pengeroyokan,4
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Pengerusakan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penggelapan,6
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penipuan / Perbuatan Curang,27
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penyekapan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Penyerobotan Tanah,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Perampasan ( Premanisme ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Perbuatan Yang Tidak Menyenangkan,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Perzinahan,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Sumpah Palsu Dan Keterangan Palsu,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,DUREN SAWIT,Tindak Pidana Dalam Perlindungan Anak,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,GAMBIR,,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JAGAKARSA,,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JAGAKARSA,Narkotika ( Narkoba ),2
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,,179
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Curanmor R-2,13
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Kejahatan Tentang Jaminan Fidusia,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Kejahatan Terkait Perlindungan Data Pribadi,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Kejahatan Terkait Senjata Tajam ( Sajam ) ( Premanisme ),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Kekerasan Dalam Rumah Tangga,10
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Kekerasan Seksual (KDRT),1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Manipulasi data autentik secara elektronik (ITE),57
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Memasuki Pekarangan Tanpa Ijin,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Menjual atau mengedarkan obat keras / bebas terbatas tanpa ijin,4
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Narkotika ( Narkoba ),5
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pemerasan,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pemerasan Dan Pengancaman,3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pencemaran Nama Baik,1
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pencurian Biasa,41
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pencurian Dengan Kekerasan ( Curas ),3
2024,POLDA METRO JAYA,POLRES METRO JAKARTA TIMUR,,JATINEGARA,Pencurian Dengan Pemberatan ( Curat ),25
